gvkey,year,exec_fullname,gender,age,joined_co,leftco,ceoann,becameceo,leftofc,salary,total_curr
5870,2016,Rex Blackburn,MALE,60.0,,,,,,359.616,359.616
5870,2016,Lisa A. Grow,FEMALE,51.0,,,,2020/06/01,,358.462,358.462
5870,2016,Steven R. Keen,MALE,55.0,,,,,,378.654,378.654
5870,2016,Lonnie G. Krawl,MALE,53.0,,,,,,274.039,274.039
5870,2017,Darrel Thomas Anderson,MALE,59.0,,,CEO,2014/05/01,2020/01/01,798.077,798.077
5870,2017,Lisa A. Grow,FEMALE,52.0,,,,2020/06/01,,398.462,398.462
5870,2017,Steven R. Keen,MALE,56.0,,,,,,418.462,418.462
5870,2017,Lonnie G. Krawl,MALE,54.0,,,,,,299.039,299.039
5870,2017,Brian R. Buckham,MALE,38.0,,,,,,297.308,297.308
138861,2016,H. Roeland Vos,MALE,58.0,,,CEO,2015/09/21,,0.0,0.0
138861,2017,H. Roeland Vos,MALE,59.0,,,CEO,2015/09/21,,0.0,0.0
25130,2015,Norman C. Chambers,MALE,65.0,,,CEO,2007/01/01,2018/01/01,825.0,825.0
25130,2015,Mark W. Dobbins,MALE,56.0,1998/01/01,,,,,230.0,334.085
25130,2015,Mark E. Johnson,MALE,48.0,2006/02/01,,,,,425.0,425.0
25130,2015,Bradley D. Robeson,MALE,52.0,,,,,,219.385,318.666
25130,2015,Todd R. Moore,MALE,55.0,,,,,,350.0,350.0
25130,2015,Donald R. Riley,MALE,52.0,,,,2017/07/01,2018/11/16,433.846,916.118
25130,2015,Katy K. Theroux,FEMALE,46.0,,,,,,350.0,350.0
25130,2016,Norman C. Chambers,MALE,66.0,,,CEO,2007/01/01,2018/01/01,825.0,825.0
25130,2016,Mark E. Johnson,MALE,49.0,2006/02/01,,,,,434.139,434.139
25130,2016,Todd R. Moore,MALE,56.0,,,,,,357.477,357.477
25130,2016,Donald R. Riley,MALE,53.0,,,,2017/07/01,2018/11/16,517.385,517.385
25130,2016,Katy K. Theroux,FEMALE,47.0,,,,,,357.477,357.477
25130,2016,John L. Kuzdal,MALE,50.0,,,,,,393.231,393.231
25130,2017,Norman C. Chambers,MALE,67.0,,,CEO,2007/01/01,2018/01/01,825.0,825.0
25130,2017,Mark E. Johnson,MALE,50.0,2006/02/01,,,,,436.0,436.0
25130,2017,Todd R. Moore,MALE,57.0,,,,,,359.0,359.0
25130,2017,Donald R. Riley,MALE,54.0,,,,2017/07/01,2018/11/16,594.231,844.2310000000001
25130,2017,Katy K. Theroux,FEMALE,48.0,,,,,,372.404,372.404
25130,2017,John L. Kuzdal,MALE,51.0,,,,,,400.0,400.0
19518,2015,Jeffrey S. Niew,MALE,48.0,,,CEO,2013/09/01,,625.0,625.0
19518,2015,John S. Anderson,MALE,52.0,,,,,,370.0,370.0
19518,2015,Daniel J. Giesecke,MALE,47.0,,,,,,325.0,325.0
19518,2015,Christian U. Scherp,MALE,49.0,,,,,,402.5,402.5
19518,2015,Thomas G. Jackson,MALE,49.0,,,,,,385.0,385.0
19518,2015,Paul M. Dickinson,MALE,44.0,,,,,,307.019,307.019
19518,2016,Jeffrey S. Niew,MALE,49.0,,,CEO,2013/09/01,,650.0,650.0
19518,2016,John S. Anderson,MALE,53.0,,,,,,388.5,388.5
19518,2016,Daniel J. Giesecke,MALE,48.0,,,,,,357.5,357.5
19518,2016,Christian U. Scherp,MALE,50.0,,,,,,425.0,425.0
19518,2016,Thomas G. Jackson,MALE,50.0,,,,,,385.0,385.0
19518,2016,Paul M. Dickinson,MALE,45.0,,,,,,325.0,325.0
19518,2017,Jeffrey S. Niew,MALE,50.0,,,CEO,2013/09/01,,650.0,650.0
19518,2017,John S. Anderson,MALE,54.0,,,,,,409.685,409.685
19518,2017,Daniel J. Giesecke,MALE,49.0,,,,,,357.5,357.5
19518,2017,Christian U. Scherp,MALE,51.0,,,,,,425.0,425.0
19518,2017,Michael S. Polacek,MALE,53.0,,,,,,377.083,377.083
8815,2015,William E. Crenshaw,MALE,64.0,,,CEO,2008/03/01,2016/04/30,963.715,963.715
8815,2015,David P. Phillips,MALE,55.0,,,,,,940.85,940.85
8815,2015,Laurie Zeitlin Douglas,FEMALE,51.0,,,,,,796.93,796.93
8815,2015,"John A. Attaway, Jr.",MALE,56.0,,,,,,646.885,646.885
8815,2015,"Randall Todd Jones, Sr.",MALE,53.0,,,,2016/04/30,,958.185,958.185
8815,2016,David P. Phillips,MALE,56.0,,,,,,1051.09,1051.09
8815,2016,Laurie Zeitlin Douglas,FEMALE,52.0,,,,,,890.255,890.255
8815,2016,"John A. Attaway, Jr.",MALE,57.0,,,,,,690.31,690.31
8815,2016,"Randall Todd Jones, Sr.",MALE,54.0,,,CEO,2016/04/30,,1688.75,1688.75
8815,2016,David E. Bornmann,MALE,58.0,,,,,,488.3,488.3
8815,2017,David P. Phillips,MALE,57.0,,,,,,1086.93,1086.93
8815,2017,Laurie Zeitlin Douglas,FEMALE,53.0,,,,,,958.845,958.845
8815,2017,"John A. Attaway, Jr.",MALE,58.0,,,,,,719.965,719.965
8815,2017,"Randall Todd Jones, Sr.",MALE,55.0,,,CEO,2016/04/30,,2000.05,2000.05
8815,2017,David E. Bornmann,MALE,59.0,,,,,,509.285,509.285
11506,2015,Donald R. Chappel,MALE,63.0,2003/04/16,,,,,672.385,672.385
11506,2015,Alan S. Armstrong,MALE,53.0,,,CEO,2011/01/03,,1113.846,1113.846
11506,2015,Rory Lee Miller,MALE,54.0,,,,,,487.69199999999995,487.69199999999995
11506,2015,Robert S. Purgason,MALE,58.0,,,,,,531.558,531.558
11506,2015,John D. Seldenrust,MALE,50.0,,,,,,431.39099999999996,431.39099999999996
11506,2016,Donald R. Chappel,MALE,64.0,2003/04/16,,,,,675.0,675.0
11506,2016,Alan S. Armstrong,MALE,54.0,,,CEO,2011/01/03,,1120.0,1120.0
11506,2016,Rory Lee Miller,MALE,55.0,,,,,,490.0,490.0
11506,2016,James E. Scheel,MALE,51.0,,,,,,446.0,446.0
11506,2016,Robert S. Purgason,MALE,59.0,,,,,,550.0,550.0
11506,2016,John D. Seldenrust,MALE,51.0,,,,,,475.0,475.0
11506,2017,Donald R. Chappel,MALE,65.0,2003/04/16,,,,,656.827,656.827
11506,2017,Alan S. Armstrong,MALE,55.0,,,CEO,2011/01/03,,1149.615,1149.615
11506,2017,Rory Lee Miller,MALE,56.0,,,,,,314.731,314.731
11506,2017,James E. Scheel,MALE,52.0,,,,,,457.846,457.846
11506,2017,Robert S. Purgason,MALE,60.0,,,,,,131.154,131.154
11506,2017,Micheal G. Dunn,MALE,51.0,,,,,,496.154,496.154
11506,2017,"John D. Chandler, CPA",MALE,47.0,,,,,,159.519,159.519
11506,2017,Chad J. Zamarin,MALE,40.0,,,,,,262.5,862.5
4809,2015,Allen L. Shiver,MALE,59.0,,,CEO,2013/05/22,2019/05/23,974.615,974.615
4809,2015,Stephen R. Avera,MALE,59.0,,,,,,456.538,456.538
4809,2015,R. Steve Kinsey,MALE,54.0,,,,,,501.539,501.539
4809,2015,Bradley K. Alexander,MALE,56.0,,,,,,508.077,508.077
4809,2015,David Keith Wheeler,MALE,52.0,,,,,,364.154,364.154
4809,2016,Allen L. Shiver,MALE,60.0,,,CEO,2013/05/22,2019/05/23,1000.0,1000.0
4809,2016,Stephen R. Avera,MALE,60.0,,,,,,471.539,471.539
4809,2016,R. Steve Kinsey,MALE,55.0,,,,,,531.923,531.923
4809,2016,Bradley K. Alexander,MALE,57.0,,,,,,534.231,534.231
4809,2016,David Keith Wheeler,MALE,53.0,,,,,,410.592,410.592
4809,2017,Allen L. Shiver,MALE,61.0,,,CEO,2013/05/22,2019/05/23,1000.0,1000.0
4809,2017,Stephen R. Avera,MALE,61.0,,,,,,475.0,475.0
4809,2017,R. Steve Kinsey,MALE,56.0,,,,,,540.0,540.0
4809,2017,Bradley K. Alexander,MALE,58.0,,,,,,540.0,540.0
4809,2017,David Keith Wheeler,MALE,54.0,,,,,,421.27,421.27
165652,2015,Jeffrey S. Beyersdorfer,MALE,53.0,,,,,,316.013,316.013
165652,2015,Mark J. Smith,MALE,55.0,,,,,,580.141,580.141
165652,2015,Gary R. Dalke,MALE,62.0,,,,,,455.152,455.152
165652,2015,Lowry Barfield,MALE,57.0,,,,,,405.62699999999995,405.62699999999995
165652,2015,Jeff A. Stevens,MALE,51.0,,,CEO,2010/01/01,,1101.8039999999999,1101.8039999999999
165652,2016,Jeffrey S. Beyersdorfer,MALE,54.0,,,,,,319.994,514.994
165652,2016,Mark J. Smith,MALE,56.0,,,,,,578.122,928.122
165652,2016,Gary R. Dalke,MALE,63.0,,,,,,378.348,628.3480000000002
165652,2016,Paul L. Foster,MALE,58.0,,,,2005/09/01,2010/01/01,75.0,75.0
165652,2016,Lowry Barfield,MALE,58.0,,,,,,404.215,649.215
165652,2016,Jeff A. Stevens,MALE,52.0,,,CEO,2010/01/01,,1107.817,1107.817
165652,2016,David L. Lamp,MALE,58.0,,,,,,943.2689999999999,2631.039
165652,2016,"Karen Berriman Davis, CPA",FEMALE,59.0,,,,,,366.546,1125.596
146616,2015,Robert S. Fishman,MALE,53.0,,,,,,104.956,104.956
146616,2015,Joseph K. Belanoff,MALE,58.0,,,CEO,1999/01/01,,597.67,997.67
146616,2015,Anne M. LeDoux,FEMALE,67.0,,,,,,145.583,210.583
146616,2015,Gary Charles Robb,MALE,52.0,,,,,,363.472,363.472
146616,2015,Steven Lo,MALE,48.0,,,,,,297.357,297.357
146616,2016,Robert S. Fishman,MALE,54.0,,,,,,411.36300000000006,451.36300000000006
146616,2016,Joseph K. Belanoff,MALE,59.0,,,CEO,1999/01/01,,615.0,1059.96
146616,2016,James N. Wilson,MALE,72.0,,,,,,91.0,275.0
146616,2016,Gary Charles Robb,MALE,53.0,,,,,,374.685,520.685
146616,2017,Robert S. Fishman,MALE,55.0,,,,,,427.10699999999997,598.779
146616,2017,Joseph K. Belanoff,MALE,60.0,,,CEO,1999/01/01,,647.3330000000002,1349.3329999999999
146616,2017,Gary Charles Robb,MALE,54.0,,,,,,397.92900000000003,717.929
146616,2017,Sean Maduck,MALE,40.0,,,,,,397.917,717.9169999999997
7750,2015,Trevor Fetter,MALE,55.0,1995/10/23,,CEO,2003/09/01,2017/10/23,1316.346,1316.346
7750,2015,Daniel J. Cancelmi,MALE,52.0,,,,,,636.231,636.231
7750,2015,Britt T. Reynolds,MALE,49.0,,,,,,742.27,742.27
7750,2015,Audrey T. Andrews,FEMALE,48.0,,,,,,503.68300000000005,503.68300000000005
7750,2015,Keith B. Pitts,MALE,57.0,,,,,,828.577,828.577
7750,2016,Trevor Fetter,MALE,56.0,1995/10/23,,CEO,2003/09/01,2017/10/23,1275.0,1275.0
7750,2016,Daniel J. Cancelmi,MALE,53.0,,,,,,618.0,618.0
7750,2016,Audrey T. Andrews,FEMALE,49.0,,,,,,515.375,515.375
7750,2016,Keith B. Pitts,MALE,58.0,,,,,,925.0,925.0
7750,2016,J. Eric Evans,MALE,38.0,,,,,,626.538,626.538
7750,2017,Trevor Fetter,MALE,57.0,1995/10/23,,CEO,2003/09/01,2017/10/23,1059.231,1059.231
7750,2017,Daniel J. Cancelmi,MALE,54.0,,,,,,618.0,941.832
7750,2017,Audrey T. Andrews,FEMALE,50.0,,,,,,543.269,793.2689999999999
7750,2017,Keith B. Pitts,MALE,59.0,,,,,,925.0,1225.0
7750,2017,Ronald A. Rittenmeyer,MALE,70.0,,,,2017/10/01,,914.615,914.615
7750,2017,J. Eric Evans,MALE,39.0,,,,,,686.539,1043.907
156633,2015,Kimberly J. McWaters,FEMALE,51.0,,,CEO,2003/10/01,2019/10/31,723.071,723.071
156633,2015,Sherrell E. Smith,MALE,52.0,,,,,,363.032,363.032
156633,2015,"Eugene S. Putnam, Jr.",MALE,55.0,,,,,,468.10900000000004,468.10900000000004
156633,2015,Chad A. Freed,MALE,42.0,,,,,,368.77099999999996,368.77099999999996
156633,2015,Kenneth J. Cranston,MALE,52.0,,,,,,192.263,192.263
156633,2015,Jeffry B. May,MALE,45.0,,,,,,256.17400000000004,256.17400000000004
156633,2015,Charles J. Barresi,MALE,,,,,,,224.36700000000002,245.067
156633,2015,Bryce H. Peterson,MALE,37.0,,,,,,263.313,263.313
156633,2016,Kimberly J. McWaters,FEMALE,52.0,,,CEO,2003/10/01,2019/10/31,740.425,740.425
156633,2016,Sherrell E. Smith,MALE,53.0,,,,,,409.538,409.538
156633,2016,"Eugene S. Putnam, Jr.",MALE,56.0,,,,,,479.345,479.345
156633,2016,Chad A. Freed,MALE,43.0,,,,,,383.94199999999995,383.94199999999995
156633,2016,Jeffry B. May,MALE,46.0,,,,,,298.115,298.115
156633,2016,Charles J. Barresi,MALE,,,,,,,266.2,286.9
156633,2016,Bryce H. Peterson,MALE,38.0,,,,,,271.42,271.42
156633,2017,Kimberly J. McWaters,FEMALE,53.0,,,CEO,2003/10/01,2019/10/31,737.6439999999999,737.6439999999999
156633,2017,Sherrell E. Smith,MALE,54.0,,,,,,408.0,408.0
156633,2017,Chad A. Freed,MALE,44.0,,,,,,382.5,382.5
156633,2017,Bryce H. Peterson,MALE,39.0,,,,,,335.0,335.0
156633,2017,Piper P. Jameson,FEMALE,56.0,,,,,,223.923,223.923
120297,2015,"William F. Carpenter, III",MALE,60.0,,,CEO,2006/06/26,2018/11/01,1150.0,1150.0
120297,2015,David M. Dill,MALE,46.0,2007/07/12,,,2018/11/01,,670.0,670.0
120297,2015,Paul D. Gilbert,MALE,48.0,,,,,,530.0,530.0
120297,2015,John P. Bumpus,MALE,54.0,,,,,,438.0,438.0
120297,2015,Leif M. Murphy,MALE,47.0,,,,,,620.0,620.0
120297,2015,Michael S. Coggin,MALE,45.0,,,,,,310.0,310.0
120297,2016,"William F. Carpenter, III",MALE,61.0,,,CEO,2006/06/26,2018/11/01,1179.0,1179.0
120297,2016,David M. Dill,MALE,47.0,2007/07/12,,,2018/11/01,,687.0,687.0
120297,2016,Paul D. Gilbert,MALE,49.0,,,,,,543.0,543.0
120297,2016,John P. Bumpus,MALE,55.0,,,,,,449.0,449.0
120297,2016,Leif M. Murphy,MALE,48.0,,,,,,474.80800000000005,474.80800000000005
120297,2016,Michael S. Coggin,MALE,46.0,,,,,,420.0,420.0
120297,2017,"William F. Carpenter, III",MALE,62.0,,,CEO,2006/06/26,2018/11/01,1179.0,1179.0
120297,2017,David M. Dill,MALE,48.0,2007/07/12,,,2018/11/01,,687.0,687.0
120297,2017,Paul D. Gilbert,MALE,50.0,,,,,,156.635,156.635
120297,2017,John P. Bumpus,MALE,56.0,,,,,,500.0,500.0
120297,2017,Michael S. Coggin,MALE,47.0,,,,,,500.0,500.0
174744,2015,"Robert Brien Walsh, CPA, CPA",MALE,58.0,,,,,,500.0,1425.0
174744,2015,Pedro Carlos Aspe Armella,MALE,65.0,,,,,,500.0,1600.0
174744,2015,Roger Charles Altman,MALE,69.0,,,,,2009/05/22,500.0,4750.0
174744,2015,"Ralph Lewis Schlosstein, B.A.",MALE,64.0,,,CEO,2009/05/22,,500.0,3250.0
174744,2015,Andrew Sibbald,MALE,48.0,,,,,,400.0,2959.881
174744,2016,"Robert Brien Walsh, CPA, CPA",MALE,59.0,,,,,,500.0,1542.5
174744,2016,Roger Charles Altman,MALE,70.0,,,,,2009/05/22,500.0,3000.0
174744,2016,"Ralph Lewis Schlosstein, B.A.",MALE,65.0,,,CEO,2009/05/22,,500.0,3500.0
174744,2016,Andrew Sibbald,MALE,49.0,,,,,,400.0,3890.171
174744,2016,John S. Weinberg,MALE,59.0,,,,2016/11/01,2016/01/01,58.974,58.974
174744,2017,"Robert Brien Walsh, CPA, CPA",MALE,60.0,,,,,,500.0,1750.0
174744,2017,Roger Charles Altman,MALE,71.0,,,,,2009/05/22,500.0,3750.0
174744,2017,"Ralph Lewis Schlosstein, B.A.",MALE,66.0,,,CEO,2009/05/22,,500.0,3750.0
174744,2017,Andrew Sibbald,MALE,50.0,,,,,,400.0,2075.345
174744,2017,John S. Weinberg,MALE,60.0,,,,2016/11/01,2016/01/01,500.0,3750.0
114524,2015,"John J. Donahoe, II",MALE,54.0,,,CEO,2008/03/31,2015/01/01,576.923,576.923
114524,2015,Robert H. Swan,MALE,55.0,2006/03/01,,,,,490.385,490.385
114524,2015,Devin N. Wenig,MALE,48.0,,,,2015/07/17,2019/09/24,942.308,942.308
114524,2015,Daniel H. Schulman,MALE,57.0,,,,,,519.231,519.231
114524,2015,Stephen D. Fisher,MALE,50.0,,,,,,625.0,825.0
114524,2015,Scott F. Schenkel,MALE,47.0,,,,2019/09/24,2020/04/27,621.154,621.154
114524,2015,"Harry A. Lawton, III",MALE,41.0,,,,,,400.0,700.0
114524,2015,Marie Oh Huber,FEMALE,54.0,,,,,,389.462,389.462
114524,2016,Devin N. Wenig,MALE,49.0,,,CEO,2015/07/17,2019/09/24,1000.0,1000.0
114524,2016,Stephen D. Fisher,MALE,51.0,,,,,,625.0,825.0
114524,2016,Scott F. Schenkel,MALE,48.0,,,,2019/09/24,2020/04/27,650.0,650.0
114524,2016,"Harry A. Lawton, III",MALE,42.0,,,,,,650.0,950.0
114524,2016,Raymond J. Pittman,MALE,46.0,,,,,,580.0,580.0
114524,2017,Devin N. Wenig,MALE,50.0,,,CEO,2015/07/17,2019/09/24,1000.0,1000.0
114524,2017,Stephen D. Fisher,MALE,52.0,,,,,,643.269,843.2689999999999
114524,2017,Scott F. Schenkel,MALE,49.0,,,,2019/09/24,2020/04/27,686.539,686.539
114524,2017,Raymond J. Pittman,MALE,47.0,,,,,,612.885,612.885
114524,2017,Jae Hyun Lee,MALE,52.0,,,,,,595.163,595.163
114524,2017,Scott R. Cutler,MALE,47.0,,,,,,521.385,1021.385
64768,2015,Jeffrey P. Bezos,MALE,51.0,1994/06/01,,CEO,1996/05/01,,81.84,81.84
64768,2015,Jeffrey A. Wilke,MALE,48.0,1999/09/07,,,,,172.50900000000001,172.50900000000001
64768,2015,Diego Piacentini,MALE,54.0,2000/02/21,,,,,175.0,175.0
64768,2015,Thomas J. Szkutak,MALE,54.0,2002/10/01,,,,,71.566,71.566
64768,2015,Andrew R. Jassy,MALE,47.0,,,,,,171.25,171.25
64768,2015,Brian T. Olsavsky,MALE,51.0,,,,,,160.0,160.0
64768,2016,Jeffrey P. Bezos,MALE,52.0,1994/06/01,,CEO,1996/05/01,,81.84,81.84
64768,2016,Jeffrey A. Wilke,MALE,49.0,1999/09/07,,,,,175.0,175.0
64768,2016,Diego Piacentini,MALE,55.0,2000/02/21,,,,,110.32600000000001,110.32600000000001
64768,2016,Andrew R. Jassy,MALE,48.0,,,,,,175.0,175.0
64768,2016,Brian T. Olsavsky,MALE,52.0,,,,,,160.0,160.0
64768,2016,Jeffrey M. Blackburn,MALE,46.0,,,,,,171.25,171.25
64768,2017,Jeffrey P. Bezos,MALE,53.0,1994/06/01,,CEO,1996/05/01,,81.84,81.84
64768,2017,Jeffrey A. Wilke,MALE,50.0,1999/09/07,,,,,175.0,175.0
64768,2017,Andrew R. Jassy,MALE,49.0,,,,,,175.0,175.0
64768,2017,Brian T. Olsavsky,MALE,53.0,,,,,,160.0,160.0
64768,2017,Jeffrey M. Blackburn,MALE,47.0,,,,,,175.0,175.0
110065,2015,James Randall Gober,MALE,63.0,1991/01/01,,CEO,2002/11/01,2017/08/01,575.0,575.0
110065,2015,Samuel James Simon,MALE,58.0,,,,,,420.0,420.0
110065,2015,Roger Smith,MALE,54.0,,,,,,229.847,229.847
110065,2015,Glen Nelson Godwin,MALE,57.0,,,,2017/08/01,,280.0,280.0
110065,2015,Scott Christopher Pitrone,MALE,52.0,,,,,,265.0,265.0
110065,2015,"Robert Harold Bateman, Jr.",MALE,48.0,,,,,,69.23100000000001,269.231
110065,2016,James Randall Gober,MALE,64.0,1991/01/01,,CEO,2002/11/01,2017/08/01,575.0,575.0
110065,2016,Samuel James Simon,MALE,59.0,,,,,,420.0,420.0
110065,2016,Glen Nelson Godwin,MALE,58.0,,,,2017/08/01,,295.385,295.385
110065,2016,Scott Christopher Pitrone,MALE,53.0,,,,,,265.0,265.0
110065,2016,"Robert Harold Bateman, Jr.",MALE,49.0,,,,,,400.0,400.0
110065,2017,James Randall Gober,MALE,65.0,1991/01/01,,CEO,2002/11/01,2017/08/01,575.0,575.0
110065,2017,Samuel James Simon,MALE,60.0,,,,,,440.94300000000004,548.668
110065,2017,Glen Nelson Godwin,MALE,59.0,,,,2017/08/01,,395.194,641.919
110065,2017,Scott Christopher Pitrone,MALE,54.0,,,,,,201.81,201.81
110065,2017,"Robert Harold Bateman, Jr.",MALE,50.0,,,,,,400.0,400.0
